,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
56020,40539,NIFTY06JAN2627000CE,NIFTY,06JAN2026,2700000.000000,65,OPTIDX,NFO,5.000000
56021,40556,NIFTY06JAN2627300PE,NIFTY,06JAN2026,2730000.000000,65,OPTIDX,NFO,5.000000
56022,40557,NIFTY06JAN2627350CE,NIFTY,06JAN2026,2735000.000000,65,OPTIDX,NFO,5.000000
56023,40560,NIFTY06JAN2627400PE,NIFTY,06JAN2026,2740000.000000,65,OPTIDX,NFO,5.000000
56026,42133,NIFTY30JUN2631000CE,NIFTY,30JUN2026,3100000.000000,75,OPTIDX,NFO,5.000000
56027,42137,NIFTY29DEC2631000PE,NIFTY,29DEC2026,3100000.000000,75,OPTIDX,NFO,5.000000
56028,42147,NIFTY28DEC2731000PE,NIFTY,28DEC2027,3100000.000000,75,OPTIDX,NFO,5.000000
56057,46084,NIFTY13JAN2624500CE,NIFTY,13JAN2026,2450000.000000,65,OPTIDX,NFO,5.000000
56058,46103,NIFTY13JAN2624750CE,NIFTY,13JAN2026,2475000.000000,65,OPTIDX,NFO,5.000000
56059,46135,NIFTY13JAN2625200CE,NIFTY,13JAN2026,2520000.000000,65,OPTIDX,NFO,5.000000
56060,46141,NIFTY13JAN2625350CE,NIFTY,13JAN2026,2535000.000000,65,OPTIDX,NFO,5.000000
56061,46142,NIFTY13JAN2625350PE,NIFTY,13JAN2026,2535000.000000,65,OPTIDX,NFO,5.000000
56062,46154,NIFTY13JAN2625600PE,NIFTY,13JAN2026,2560000.000000,65,OPTIDX,NFO,5.000000
56063,46155,NIFTY13JAN2625650CE,NIFTY,13JAN2026,2565000.000000,65,OPTIDX,NFO,5.000000
56064,46166,NIFTY13JAN2625800PE,NIFTY,13JAN2026,2580000.000000,65,OPTIDX,NFO,5.000000
56065,46170,NIFTY13JAN2625850PE,NIFTY,13JAN2026,2585000.000000,65,OPTIDX,NFO,5.000000
56066,46181,NIFTY13JAN2626100CE,NIFTY,13JAN2026,2610000.000000,65,OPTIDX,NFO,5.000000
56067,46184,NIFTY13JAN2626100PE,NIFTY,13JAN2026,2610000.000000,65,OPTIDX,NFO,5.000000
56068,46212,NIFTY13JAN2626600PE,NIFTY,13JAN2026,2660000.000000,65,OPTIDX,NFO,5.000000
56069,46224,NIFTY13JAN2626900PE,NIFTY,13JAN2026,2690000.000000,65,OPTIDX,NFO,5.000000
56070,46230,NIFTY13JAN2627000PE,NIFTY,13JAN2026,2700000.000000,65,OPTIDX,NFO,5.000000
56071,46235,NIFTY13JAN2627150CE,NIFTY,13JAN2026,2715000.000000,65,OPTIDX,NFO,5.000000
56072,46238,NIFTY13JAN2627200PE,NIFTY,13JAN2026,2720000.000000,65,OPTIDX,NFO,5.000000
56081,48119,NIFTY16DEC2524050PE,NIFTY,16DEC2025,2405000.000000,75,OPTIDX,NFO,5.000000
56082,48124,NIFTY16DEC2524200CE,NIFTY,16DEC2025,2420000.000000,75,OPTIDX,NFO,5.000000
56083,48132,NIFTY16DEC2524400CE,NIFTY,16DEC2025,2440000.000000,75,OPTIDX,NFO,5.000000
56084,48152,NIFTY16DEC2524800CE,NIFTY,16DEC2025,2480000.000000,75,OPTIDX,NFO,5.000000
56085,48157,NIFTY16DEC2524900PE,NIFTY,16DEC2025,2490000.000000,75,OPTIDX,NFO,5.000000
56086,48162,NIFTY16DEC2525050CE,NIFTY,16DEC2025,2505000.000000,75,OPTIDX,NFO,5.000000
56087,48183,NIFTY16DEC2525400PE,NIFTY,16DEC2025,2540000.000000,75,OPTIDX,NFO,5.000000
56088,48184,NIFTY16DEC2525450CE,NIFTY,16DEC2025,2545000.000000,75,OPTIDX,NFO,5.000000
56089,48220,NIFTY16DEC2525900CE,NIFTY,16DEC2025,2590000.000000,75,OPTIDX,NFO,5.000000
56090,48242,NIFTY16DEC2526200CE,NIFTY,16DEC2025,2620000.000000,75,OPTIDX,NFO,5.000000
56091,48247,NIFTY16DEC2526300CE,NIFTY,16DEC2025,2630000.000000,75,OPTIDX,NFO,5.000000
56092,48257,NIFTY16DEC2526400PE,NIFTY,16DEC2025,2640000.000000,75,OPTIDX,NFO,5.000000
56093,48266,NIFTY16DEC2526550CE,NIFTY,16DEC2025,2655000.000000,75,OPTIDX,NFO,5.000000
56094,48276,NIFTY16DEC2526750CE,NIFTY,16DEC2025,2675000.000000,75,OPTIDX,NFO,5.000000
56095,48310,NIFTY16DEC2527200CE,NIFTY,16DEC2025,2720000.000000,75,OPTIDX,NFO,5.000000
56096,48312,NIFTY16DEC2527250CE,NIFTY,16DEC2025,2725000.000000,75,OPTIDX,NFO,5.000000
56099,49174,NIFTY30DEC2515000PE,NIFTY,30DEC2025,1500000.000000,75,OPTIDX,NFO,5.000000
56144,50448,NIFTY30JUN2615000PE,NIFTY,30JUN2026,1500000.000000,75,OPTIDX,NFO,5.000000
56145,50547,NIFTY29DEC2628000CE,NIFTY,29DEC2026,2800000.000000,75,OPTIDX,NFO,5.000000
56146,50556,NIFTY30JUN2618000CE,NIFTY,30JUN2026,1800000.000000,75,OPTIDX,NFO,5.000000
56161,50978,NIFTY29DEC2627000CE,NIFTY,29DEC2026,2700000.000000,75,OPTIDX,NFO,5.000000
56178,51455,NIFTY30JUN2621000PE,NIFTY,30JUN2026,2100000.000000,75,OPTIDX,NFO,5.000000
56227,53619,NIFTY28DEC2723000PE,NIFTY,28DEC2027,2300000.000000,75,OPTIDX,NFO,5.000000
56228,53624,NIFTY28DEC2724000CE,NIFTY,28DEC2027,2400000.000000,75,OPTIDX,NFO,5.000000
56229,53626,NIFTY28DEC2725000CE,NIFTY,28DEC2027,2500000.000000,75,OPTIDX,NFO,5.000000
56230,53630,NIFTY28DEC2726000PE,NIFTY,28DEC2027,2600000.000000,75,OPTIDX,NFO,5.000000
56231,53632,NIFTY28DEC2727000PE,NIFTY,28DEC2027,2700000.000000,75,OPTIDX,NFO,5.000000
56267,56911,NIFTY23DEC2524000CE,NIFTY,23DEC2025,2400000.000000,75,OPTIDX,NFO,5.000000
56268,56934,NIFTY23DEC2524550PE,NIFTY,23DEC2025,2455000.000000,75,OPTIDX,NFO,5.000000
56269,56952,NIFTY23DEC2525000PE,NIFTY,23DEC2025,2500000.000000,75,OPTIDX,NFO,5.000000
56270,56953,NIFTY23DEC2525050CE,NIFTY,23DEC2025,2505000.000000,75,OPTIDX,NFO,5.000000
56271,56977,NIFTY23DEC2525600PE,NIFTY,23DEC2025,2560000.000000,75,OPTIDX,NFO,5.000000
56272,56984,NIFTY23DEC2525650CE,NIFTY,23DEC2025,2565000.000000,75,OPTIDX,NFO,5.000000
56273,57020,NIFTY23DEC2526200CE,NIFTY,23DEC2025,2620000.000000,75,OPTIDX,NFO,5.000000
56274,57040,NIFTY23DEC2526650CE,NIFTY,23DEC2025,2665000.000000,75,OPTIDX,NFO,5.000000
56275,57041,NIFTY23DEC2526650PE,NIFTY,23DEC2025,2665000.000000,75,OPTIDX,NFO,5.000000
56276,57042,NIFTY23DEC2526700CE,NIFTY,23DEC2025,2670000.000000,75,OPTIDX,NFO,5.000000
56277,57048,NIFTY23DEC2526850CE,NIFTY,23DEC2025,2685000.000000,75,OPTIDX,NFO,5.000000
56278,57051,NIFTY23DEC2526900PE,NIFTY,23DEC2025,2690000.000000,75,OPTIDX,NFO,5.000000
56279,57054,NIFTY23DEC2527000CE,NIFTY,23DEC2025,2700000.000000,75,OPTIDX,NFO,5.000000
56280,57062,NIFTY23DEC2527200CE,NIFTY,23DEC2025,2720000.000000,75,OPTIDX,NFO,5.000000
56281,57074,NIFTY23DEC2527500CE,NIFTY,23DEC2025,2750000.000000,75,OPTIDX,NFO,5.000000
56282,57081,NIFTY23DEC2527650PE,NIFTY,23DEC2025,2765000.000000,75,OPTIDX,NFO,5.000000
56313,58565,NIFTY27JAN2623750CE,NIFTY,27JAN2026,2375000.000000,65,OPTIDX,NFO,5.000000
56317,58568,NIFTY27JAN2623800PE,NIFTY,27JAN2026,2380000.000000,65,OPTIDX,NFO,5.000000
56318,58572,NIFTY27JAN2623900PE,NIFTY,27JAN2026,2390000.000000,65,OPTIDX,NFO,5.000000
56319,58578,NIFTY27JAN2624050PE,NIFTY,27JAN2026,2405000.000000,65,OPTIDX,NFO,5.000000
56320,58580,NIFTY27JAN2624100PE,NIFTY,27JAN2026,2410000.000000,65,OPTIDX,NFO,5.000000
56321,58583,NIFTY27JAN2624200CE,NIFTY,27JAN2026,2420000.000000,65,OPTIDX,NFO,5.000000
56322,58591,NIFTY27JAN2624400CE,NIFTY,27JAN2026,2440000.000000,65,OPTIDX,NFO,5.000000
56323,58592,NIFTY27JAN2624400PE,NIFTY,27JAN2026,2440000.000000,65,OPTIDX,NFO,5.000000
56324,58594,NIFTY27JAN2624450PE,NIFTY,27JAN2026,2445000.000000,65,OPTIDX,NFO,5.000000
56325,58605,NIFTY27JAN2624700PE,NIFTY,27JAN2026,2470000.000000,65,OPTIDX,NFO,5.000000
56326,58607,NIFTY27JAN2624750PE,NIFTY,27JAN2026,2475000.000000,65,OPTIDX,NFO,5.000000
56327,58627,NIFTY30JUN2622000PE,NIFTY,30JUN2026,2200000.000000,75,OPTIDX,NFO,5.000000
56328,58642,NIFTY29DEC2619000CE,NIFTY,29DEC2026,1900000.000000,75,OPTIDX,NFO,5.000000
56329,58665,NIFTY27JAN2625100CE,NIFTY,27JAN2026,2510000.000000,65,OPTIDX,NFO,5.000000
56330,58694,NIFTY27JAN2625250PE,NIFTY,27JAN2026,2525000.000000,65,OPTIDX,NFO,5.000000
56331,58721,NIFTY27JAN2625550PE,NIFTY,27JAN2026,2555000.000000,65,OPTIDX,NFO,5.000000
56332,58728,NIFTY27JAN2625600PE,NIFTY,27JAN2026,2560000.000000,65,OPTIDX,NFO,5.000000
56333,58802,NIFTY27JAN2626000PE,NIFTY,27JAN2026,2600000.000000,65,OPTIDX,NFO,5.000000
56334,58806,NIFTY27JAN2626100PE,NIFTY,27JAN2026,2610000.000000,65,OPTIDX,NFO,5.000000
56335,58847,NIFTY27JAN2627100CE,NIFTY,27JAN2026,2710000.000000,65,OPTIDX,NFO,5.000000
56336,58855,NIFTY27JAN2627300CE,NIFTY,27JAN2026,2730000.000000,65,OPTIDX,NFO,5.000000
56337,58857,NIFTY27JAN2627350CE,NIFTY,27JAN2026,2735000.000000,65,OPTIDX,NFO,5.000000
56338,58863,NIFTY27JAN2627450PE,NIFTY,27JAN2026,2745000.000000,65,OPTIDX,NFO,5.000000
56339,58877,NIFTY27JAN2627750CE,NIFTY,27JAN2026,2775000.000000,65,OPTIDX,NFO,5.000000
56445,60895,NIFTY25JUN3019000PE,NIFTY,25JUN2030,1900000.000000,75,OPTIDX,NFO,5.000000
56446,60899,NIFTY25JUN3021000PE,NIFTY,25JUN2030,2100000.000000,75,OPTIDX,NFO,5.000000
56447,60903,NIFTY25JUN3023000PE,NIFTY,25JUN2030,2300000.000000,75,OPTIDX,NFO,5.000000
56466,61411,NIFTY24DEC2920000PE,NIFTY,24DEC2029,2000000.000000,75,OPTIDX,NFO,5.000000
56481,61778,NIFTY24DEC2926000CE,NIFTY,24DEC2029,2600000.000000,75,OPTIDX,NFO,5.000000
56483,61745,NIFTY24DEC2922000PE,NIFTY,24DEC2029,2200000.000000,75,OPTIDX,NFO,5.000000
56484,61749,NIFTY24DEC2924000PE,NIFTY,24DEC2029,2400000.000000,75,OPTIDX,NFO,5.000000
56528,62919,NIFTY31MAR2621000PE,NIFTY,31MAR2026,2100000.000000,75,OPTIDX,NFO,5.000000
56529,62923,NIFTY31MAR2623000PE,NIFTY,31MAR2026,2300000.000000,75,OPTIDX,NFO,5.000000
56530,62931,NIFTY31MAR2627000PE,NIFTY,31MAR2026,2700000.000000,75,OPTIDX,NFO,5.000000
56617,64793,NIFTY24FEB2624100PE,NIFTY,24FEB2026,2410000.000000,65,OPTIDX,NFO,5.000000
56618,64805,NIFTY24FEB2624400PE,NIFTY,24FEB2026,2440000.000000,65,OPTIDX,NFO,5.000000
56619,64812,NIFTY24FEB2624600CE,NIFTY,24FEB2026,2460000.000000,65,OPTIDX,NFO,5.000000
56620,64813,NIFTY24FEB2624600PE,NIFTY,24FEB2026,2460000.000000,65,OPTIDX,NFO,5.000000
56621,64819,NIFTY24FEB2624750PE,NIFTY,24FEB2026,2475000.000000,65,OPTIDX,NFO,5.000000
56622,64822,NIFTY24FEB2624800PE,NIFTY,24FEB2026,2480000.000000,65,OPTIDX,NFO,5.000000
56623,64825,NIFTY24FEB2624900CE,NIFTY,24FEB2026,2490000.000000,65,OPTIDX,NFO,5.000000
56624,64854,NIFTY24FEB2625550CE,NIFTY,24FEB2026,2555000.000000,65,OPTIDX,NFO,5.000000
56625,64858,NIFTY24FEB2625650CE,NIFTY,24FEB2026,2565000.000000,65,OPTIDX,NFO,5.000000
56626,64862,NIFTY24FEB2625750CE,NIFTY,24FEB2026,2575000.000000,65,OPTIDX,NFO,5.000000
56627,64871,NIFTY24FEB2625950PE,NIFTY,24FEB2026,2595000.000000,65,OPTIDX,NFO,5.000000
56628,64873,NIFTY24FEB2626000PE,NIFTY,24FEB2026,2600000.000000,65,OPTIDX,NFO,5.000000
56629,64875,NIFTY24FEB2626050PE,NIFTY,24FEB2026,2605000.000000,65,OPTIDX,NFO,5.000000
56630,64878,NIFTY24FEB2626150CE,NIFTY,24FEB2026,2615000.000000,65,OPTIDX,NFO,5.000000
56635,65082,NIFTY24FEB2627150PE,NIFTY,24FEB2026,2715000.000000,65,OPTIDX,NFO,5.000000
56636,65090,NIFTY24FEB2627300PE,NIFTY,24FEB2026,2730000.000000,65,OPTIDX,NFO,5.000000
56637,65091,NIFTY24FEB2627350CE,NIFTY,24FEB2026,2735000.000000,65,OPTIDX,NFO,5.000000
56638,65112,NIFTY24FEB2627800PE,NIFTY,24FEB2026,2780000.000000,65,OPTIDX,NFO,5.000000
56639,65130,NIFTY30DEC2523050PE,NIFTY,30DEC2025,2305000.000000,75,OPTIDX,NFO,5.000000
56640,65140,NIFTY30DEC2523150PE,NIFTY,30DEC2025,2315000.000000,75,OPTIDX,NFO,5.000000
56641,65177,NIFTY30DEC2523400PE,NIFTY,30DEC2025,2340000.000000,75,OPTIDX,NFO,5.000000
56643,65224,NIFTY30DEC2523850CE,NIFTY,30DEC2025,2385000.000000,75,OPTIDX,NFO,5.000000
56644,65225,NIFTY30DEC2523850PE,NIFTY,30DEC2025,2385000.000000,75,OPTIDX,NFO,5.000000
56646,65248,NIFTY30DEC2524250CE,NIFTY,30DEC2025,2425000.000000,75,OPTIDX,NFO,5.000000
56647,65250,NIFTY30DEC2524300CE,NIFTY,30DEC2025,2430000.000000,75,OPTIDX,NFO,5.000000
56648,65272,NIFTY30DEC2524600CE,NIFTY,30DEC2025,2460000.000000,75,OPTIDX,NFO,5.000000
56653,65333,NIFTY30DEC2524800CE,NIFTY,30DEC2025,2480000.000000,75,OPTIDX,NFO,5.000000
56654,65438,NIFTY30DEC2525250PE,NIFTY,30DEC2025,2525000.000000,75,OPTIDX,NFO,5.000000
56656,65556,NIFTY30DEC2525600PE,NIFTY,30DEC2025,2560000.000000,75,OPTIDX,NFO,5.000000
56657,65562,NIFTY30DEC2525750PE,NIFTY,30DEC2025,2575000.000000,75,OPTIDX,NFO,5.000000
56659,65621,NIFTY30DEC2526050CE,NIFTY,30DEC2025,2605000.000000,75,OPTIDX,NFO,5.000000
56661,65695,NIFTY30DEC2526500CE,NIFTY,30DEC2025,2650000.000000,75,OPTIDX,NFO,5.000000
56662,65726,NIFTY30DEC2526850PE,NIFTY,30DEC2025,2685000.000000,75,OPTIDX,NFO,5.000000
56663,65727,NIFTY30DEC2526900CE,NIFTY,30DEC2025,2690000.000000,75,OPTIDX,NFO,5.000000
56664,65732,NIFTY30DEC2527050PE,NIFTY,30DEC2025,2705000.000000,75,OPTIDX,NFO,5.000000
56665,65735,NIFTY30DEC2527150CE,NIFTY,30DEC2025,2715000.000000,75,OPTIDX,NFO,5.000000
56666,65743,NIFTY30DEC2527350CE,NIFTY,30DEC2025,2735000.000000,75,OPTIDX,NFO,5.000000
56667,65758,NIFTY30DEC2527700PE,NIFTY,30DEC2025,2770000.000000,75,OPTIDX,NFO,5.000000
56668,65760,NIFTY30DEC2527750PE,NIFTY,30DEC2025,2775000.000000,75,OPTIDX,NFO,5.000000
56669,65763,NIFTY30DEC2527850CE,NIFTY,30DEC2025,2785000.000000,75,OPTIDX,NFO,5.000000
56670,65766,NIFTY30DEC2527900PE,NIFTY,30DEC2025,2790000.000000,75,OPTIDX,NFO,5.000000
56671,65901,NIFTY29SEP2624000PE,NIFTY,29SEP2026,2400000.000000,75,OPTIDX,NFO,5.000000
56672,65919,NIFTY29SEP2628000CE,NIFTY,29SEP2026,2800000.000000,75,OPTIDX,NFO,5.000000
56771,67784,NIFTY26DEC2825000CE,NIFTY,26DEC2028,2500000.000000,75,OPTIDX,NFO,5.000000
56921,71472,NIFTY30JUN2624000CE,NIFTY,30JUN2026,2400000.000000,75,OPTIDX,NFO,5.000000
56922,71477,NIFTY30JUN2626000PE,NIFTY,30JUN2026,2600000.000000,75,OPTIDX,NFO,5.000000
57480,86145,NIFTY27JUN2821000CE,NIFTY,27JUN2028,2100000.000000,75,OPTIDX,NFO,5.000000
57481,86149,NIFTY27JUN2823000CE,NIFTY,27JUN2028,2300000.000000,75,OPTIDX,NFO,5.000000
57482,86152,NIFTY27JUN2824000PE,NIFTY,27JUN2028,2400000.000000,75,OPTIDX,NFO,5.000000
57483,86160,NIFTY27JUN2825000PE,NIFTY,27JUN2028,2500000.000000,75,OPTIDX,NFO,5.000000
57623,89635,NIFTY26JUN2926000PE,NIFTY,26JUN2029,2600000.000000,75,OPTIDX,NFO,5.000000
57624,89640,NIFTY26JUN2929000CE,NIFTY,26JUN2029,2900000.000000,75,OPTIDX,NFO,5.000000
57625,89642,NIFTY26JUN2930000CE,NIFTY,26JUN2029,3000000.000000,75,OPTIDX,NFO,5.000000
57626,89643,NIFTY26JUN2930000PE,NIFTY,26JUN2029,3000000.000000,75,OPTIDX,NFO,5.000000
